song_name,song_artist,track_id,weeks,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
אחי,"Moshiko Mor, Lior Narkis",037ssLZite18zYQwZJOv8l,"['2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06']",['israeli mediterranean'],0.728,0.652,9,-6.568,0,0.0596,0.574,0,0.208,0.499,132.02
שמש,Hanan Ben Ari,3AmiMUDY8duiOiCYoRnjQ2,"['2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']",['israeli pop'],0.496,0.418,7,-8.809,0,0.0358,0.575,0,0.0906,0.109,124.351
Shameless,Camila Cabello,2ogKhhoMClkFXek7ZgxAhN,"['2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27']","['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",0.377,0.651,4,-5.437,0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607
הכל שקוף,Mergui,7kRiFShzUQm2J7YgCkDHma,"['2019-09-06', '2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04']",['israeli pop'],0.712,0.458,2,-8.223,0,0.124,0.34,1.41e-05,0.132,0.411,115.973
A Thousand Bad Times,Post Malone,2J0NXdHr6MYvKDSxB7k3V2,['2019-09-06'],"['dfw rap', 'melodic rap', 'rap']",0.632,0.732,6,-3.498,1,0.092,0.105,1.15e-05,0.111,0.317,159.0
Allergic,Post Malone,1YscJ7yVTlFxW3eF6pv5ba,['2019-09-06'],"['dfw rap', 'melodic rap', 'rap']",0.665,0.741,0,-3.694,1,0.0787,0.154,3.02e-05,0.345,0.57,144.968
Staring At The Sun (feat. SZA),Post Malone,5KE9b4x7Zj2A8XtbkqhqTe,['2019-09-06'],"['dfw rap', 'melodic rap', 'rap']",0.724,0.772,6,-4.389,0,0.184,0.25,0,0.308,0.347,95.074
אסור,Mergui,5MSnQx4WDgSh8kdCz4pnuj,"['2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13']",['israeli pop'],0.683,0.606,7,-6.149,0,0.113,0.244,0,0.057,0.397,151.924
Wild West,Dennis Lloyd,3UqQUExRt3YlS4PNo5Thtq,"['2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-12-20']","['israeli pop', 'tropical house']",0.849,0.799,7,-5.301,0,0.0377,0.0403,0,0.087,0.561,108.056
Graveyard,Halsey,2ufmtcIFdFpuUYBPXK5f67,"['2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03']","['ohio hip hop', 'pop rap']",0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043
קחי ת׳לב שלי,Gal Adam,1FhnGOOl54d8ZdAseT3fho,"['2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22']",['israeli mediterranean'],0.674,0.467,9,-7.234,0,0.0271,0.836,0,0.132,0.364,138.08
סכינים,Noy Fadlon,6O7oBVkMjJRXh5LSKTWEGq,"['2019-09-13', '2019-09-20']",['israeli mediterranean'],0.623,0.31,1,-8.141,0,0.0437,0.806,0,0.0917,0.381,143.928
hot girl bummer,blackbear,2mt1IqcFyY1zmYZT8Q3xw9,"['2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-04-17']","['ohio hip hop', 'pop rap']",0.782,0.559,6,-7.106,0,0.0767,0.125,0,0.385,0.685,129.992
תקרא לי מאמי,Mor,2DiGbQUQcchDENBZ3EU4yJ,"['2019-09-13', '2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27']","['contemporary country', 'deep talent show']",0.683,0.478,11,-5.903,0,0.0371,0.386,0,0.13,0.313,129.841
Memories,Maroon 5,2b8fOow8UzyDFAE27YhOZM,"['2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['pop', 'pop rock']",0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019
Nyc,Itay Levi,4PaJbIyPqncKEijAK7dMFG,"['2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18']",['israeli mediterranean'],0.791,0.542,10,-8.668,0,0.0893,0.447,0,0.187,0.529,124.012
Behind Barz - Bonus,Drake,5r7WvQtyPfy1xch5zMgGRp,['2019-09-20'],"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",0.854,0.554,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,0.272,142.069
נפשי,"Ishay Ribo, מוטי שטיינמץ",0cUUFdacQRXeEyn6U1sm95,"['2019-09-20', '2019-09-27', '2019-10-04']",['israeli pop'],0.493,0.386,10,-5.052,0,0.0262,0.438,0,0.112,0.25,73.581
עושה עם העיניים,Eyal Golan,4b1SBLUAW99ceiy9Quyqly,"['2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01']","['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",0.648,0.444,5,-8.598,1,0.0373,0.738,0,0.132,0.288,90.958
Good as Hell,Lizzo,6KgBpzTuTRPebChN0VTyzV,"['2019-09-20', '2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18']","['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop dance', 'pop rap', 'trap queen']",0.682,0.919,0,-3.18,0,0.0875,0.256,0,0.442,0.535,95.982
BOP,DaBaby,6Ozh9Ok6h4Oi1wUSLtBseN,"['2019-09-27', '2019-10-04', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21']","['north carolina hip hop', 'rap']",0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77
בין קודש לחול,"Amir Dadon, Shuli Rand",3V1FEnWwoN0pt2n4F6JrNx,"['2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['classic israeli pop', 'israeli pop', 'israeli rock']",0.382,0.375,8,-8.051,1,0.0313,0.763,0,0.144,0.338,90.82
היא לא יודעת מה עובר עליי,Shlomo Artzi,1DPM79i5IGe7dxImolNby4,"['2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-22', '2019-11-29', '2019-12-06', '2020-04-03', '2020-04-10', '2020-04-24']","['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",0.702,0.596,4,-8.403,0,0.0279,0.716,0,0.105,0.758,131.996
גיטרה וכינור,"Arik Einstein, Shalom Hanoch",3Nw4irUJd9aCRHfFvI3HIf,"['2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2020-04-03', '2020-04-10', '2020-04-24', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-11-20', '2020-11-27', '2021-01-08', '2021-01-29']","['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",0.537,0.391,4,-10.797,1,0.0264,0.842,0.0302,0.119,0.379,73.008
Hot (feat. Gunna),Young Thug,5Z8HZM6iQMhhqyPcCGY5g9,"['2019-09-27', '2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25']","['chicago rap', 'melodic rap']",0.855,0.651,0,-8.044,0,0.235,0.063,0,0.0772,0.559,111.997
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,"['2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['rap', 'slap house']",0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469
"10,000 Hours (with Justin Bieber)",Dan + Shay,2wrJq5XKLnmhRXHIAf9xBa,"['2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-03-27', '2020-04-03']","['contemporary country', 'pop']",0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991
Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,"['2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01']","['chicago rap', 'melodic rap']",0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051
Cry for Me,Camila Cabello,40nPimvmG05WYS7983bawZ,['2019-10-04'],"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",0.721,0.805,9,-4.134,0,0.0927,0.05,0,0.153,0.653,118.058
Ride It,Regard,2tnVG71enUj33Ic2nFN6kZ,"['2019-10-04', '2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03']","['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk contemporary r&b', 'uk pop']",0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948
Camelot,NLE Choppa,4sWuPniHClkInYAnzXAYUF,['2019-10-04'],"['memphis hip hop', 'trap']",0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.761,175.046
אוחילה,Ishay Ribo,07uIhNfeg1X7QZBl5BRxUK,['2019-10-04'],['israeli pop'],0.615,0.252,5,-10.674,0,0.0317,0.976,0.000182,0.11,0.162,129.987
Lights Up,Harry Styles,4jAIqgrPjKLTY9Gbez25Qb,"['2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-10', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03']","['pop', 'post-teen pop']",0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987
משחרר אותך,Moshiko Mor,0xgugHJIP02QRs8O7Tk1xC,"['2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06']","['israeli mediterranean', 'mizrahi']",0.733,0.644,11,-7.435,0,0.128,0.349,0,0.105,0.66,128.042
הזמן שלנו,"Eden Ben Zaken, Itay Levi",5nZeSC4TcaV5rHvmHEO2jS,"['2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29']","['israeli mediterranean', 'israeli pop']",0.705,0.629,10,-8.972,0,0.0664,0.335,0,0.0864,0.516,124.864
Good Thing (with Kehlani),Zedd,5aUSEPNd3m5xliFK4pn5mU,"['2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08']","['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",0.693,0.564,1,-3.857,0,0.0378,0.399,0,0.0409,0.574,185.913
Trampoline (with ZAYN),SHAED,1iQDltZqI7BXnHrFy4Qo1k,"['2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14']","['electropop', 'pop']",0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803
מתחילים מחדש,Our Part,0S6g9q8qaQbBxUCaMKjjrV,"['2019-10-11', '2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2020-03-13', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18']",['israeli pop'],0.67,0.413,1,-8.235,1,0.0322,0.738,0,0.109,0.553,130.097
סופות,Agam Buhbut,5V3uLbGV4Kr11AcwUItvL5,"['2019-10-11', '2019-10-18']",['israeli mediterranean'],0.563,0.593,4,-6.921,0,0.0531,0.63,0,0.165,0.311,139.937
Harleys In Hawaii,Katy Perry,5nCthAh3jt4xKuLJAifAaR,['2019-10-18'],"['dance pop', 'pop', 'pop dance', 'post-teen pop']",0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094
Lose You To Love Me,Selena Gomez,4l0Mvzj72xxOpRrp6h8nHi,"['2019-10-18', '2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21']","['dance pop', 'pop', 'pop dance', 'post-teen pop']",0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819
Follow God,Kanye West,2QpGZOhTCHHiKmpSO9FW4h,"['2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29']","['chicago rap', 'rap']",0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291
Nyc ניו יורק סיטי,Itay Levi,4PaJbIyPqncKEijAK7dMFG,"['2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-06-05', '2020-06-12', '2020-06-19']",['israeli mediterranean'],0.791,0.542,10,-8.668,0,0.0893,0.447,0,0.187,0.529,124.012
Look At Her Now,Selena Gomez,0wknQEupBWNHNQzdmoE3Bs,"['2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27']","['dance pop', 'pop', 'pop dance', 'post-teen pop']",0.753,0.564,10,-7.908,0,0.251,0.114,0.0275,0.359,0.55,77.341
Everything We Need,"Kanye West, Ty Dolla $ign, Ant Clemons",24bnCCysWnbNRNUT4LpHcP,['2019-10-25'],"['chicago rap', 'rap']",0.894,0.416,9,-6.823,0,0.0538,0.312,0,0.146,0.463,116.96
On God,Kanye West,2SasoXZyv82yYgHiVOvxQn,['2019-10-25'],"['chicago rap', 'rap']",0.41,0.886,9,-4.413,0,0.155,0.0671,0,0.461,0.393,72.577
Closed On Sunday,Kanye West,3JWiDGQX2eTlFvKj3Yssj3,['2019-10-25'],"['chicago rap', 'rap']",0.799,0.291,11,-7.353,0,0.0318,0.873,0.000641,0.139,0.406,97.984
Good as Hell (feat. Ariana Grande) - Remix,Lizzo,07Oz5StQ7GRoygNLaXs2pd,"['2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10']","['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop dance', 'pop rap', 'trap queen']",0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927
Selah,Kanye West,39JRmdKFka1Oe09FoOCPI4,['2019-10-25'],"['chicago rap', 'rap']",0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076
Orphans,Coldplay,03T4ttRCiLXST6MZjeMwmR,"['2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29']","['permanent wave', 'pop']",0.503,0.808,11,-5.051,0,0.0451,0.0258,0.00149,0.557,0.282,107.973
Use This Gospel,"Kanye West, Clipse, Kenny G",0oPOuDmmkVp3h6puekhs6P,['2019-10-25'],"['chicago rap', 'rap']",0.611,0.459,0,-3.926,0,0.0422,0.614,0,0.126,0.177,148.28
Trigger,"Major Lazer, Khalid, Death Stranding: Timefall, Diplo",0Z26mbSHJ1dkUu7g9DDgif,"['2019-10-25', '2019-11-01', '2019-11-08']","['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']",0.57,0.585,8,-7.041,1,0.251,0.128,0.000105,0.111,0.378,97.285
Water,"Kanye West, Ant Clemons",454Epa1vrCGFddHXKyC1kb,['2019-10-25'],"['chicago rap', 'rap']",0.505,0.281,2,-12.404,1,0.1,0.57,0.000254,0.163,0.283,82.338
Every Hour,"Kanye West, Sunday Service Choir",1WnqWQcWcuQbVzgE7ecfCY,['2019-10-25'],"['chicago rap', 'rap']",0.588,0.793,7,-6.23,1,0.0794,0.466,0.000647,0.913,0.694,76.997
RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",6cy3ki60hLwimwIje7tALf,"['2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27']","['dance pop', 'pop', 'pop dance', 'pop rap']",0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994
God Is,Kanye West,2QpGZOhTCHHiKmpSO9FW4h,['2019-10-25'],"['chicago rap', 'rap']",0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291
Lose Control,"MEDUZA, Becky Hill, Goodboys",7CHi4DtfK4heMlQaudCuHK,"['2019-10-25', '2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-10-02', '2020-10-09', '2020-12-25']","['edm', 'pop dance', 'pop house', 'tropical house']",0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935
Hands On,"Kanye West, Fred Hammond",7r6aR2f57resC5r93LwMfK,['2019-10-25'],"['chicago rap', 'rap']",0.514,0.393,1,-8.72,0,0.529,0.558,0,0.282,0.598,78.039
Don't Start Now,Dua Lipa,7cYNQkJoyHVhP8Drb2n6d5,"['2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['dance pop', 'pop', 'pop dance', 'uk pop']",0.726,0.588,4,-12.406,0,0.0569,0.00168,0.00814,0.0809,0.673,114.988
Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,56AMYGJzxBO6p8v0wEe9de,"['2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22']","['chicago rap', 'melodic rap']",0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983
